中国频道,#genre#
1985年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4
1986年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDRfNDAzMDAxOTlfNjYyNzMyNTU0OTRfMF8z_b_B24f7d19f1132fa5d7f502f8377ad5567.mp4
1987年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDhfNDAzMDAxOTlfNjYyNzMyNjMyMDNfMF8z_b_B570493ed8f7200d4013a66b2d21b2de9.mp4
1988年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTJfNDAzMDAxOTlfNjYyNzMyNjkxNjBfMF8z_b_B8c835b83a92d25bde81ba22c5cd9521e.mp4
1989年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
1991年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjI2MTVfNDAzMDAxOTlfNjYyNzYwNjUxNjVfMF8z_b_B8feb7b85888678d71bf37a259c6850f6.mp4
1992年中央电视台春节联欢晚会,https://txmov2.a.kwimgs.com/bs3/video-hls/5256826755663896297_hlshd15.m3u8
1993年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYwODJfMF8z_b_B647d10e431b4cc5e48e6c77347d69021.mp4
1994年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxMjNfMF8z_b_B3dde97f36273f04403d4dc5eec611a35.mp4
1995年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQwNzVfMF8z_b_B811c0dec6b9a3d3074a18522c185010a.mp4
1996年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxNTJfMF8z_b_Bd841eae10ab1c9955ef55fbedfae6c45.mp4
1997年中央电视台春节联欢晚会,https://txmov2.a.kwimgs.com/bs3/video-hls/5230649583590411879_hlshd15.m3u8
1998年中央电视台春节联欢晚会,https://txmov2.a.kwimgs.com/bs3/video-hls/5225864507896315430_hlshd15.m3u8
1999年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQxNTRfMF8z_b_B0b5e52bc003285ef66ec0cbb2be08556.mp4
2000年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxMTNfMF8z_b_Bdddf4e7ef0ff6cfd477857bb40e78419.mp4
2001年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMDFfMF8z_b_B70592cb7c4054e9cabb675e849bbf4bd.mp4
2002年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxNDdfMF8z_b_Ba6271d10b7e6cfae83759033a091f257.mp4
2003年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/14/23/BMjAyMzAxMTQyMzQxNDdfNDAzMDAxOTlfOTM2MTU0MTk1NDFfMF8z_b_B182749d2cd2ea9323639254af385f24b.mp4
2004年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxOTVfMF8z_b_B86c4430b82ff5a7f4e8132f6ee558536.mp4
2005年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMzhfMF8z_b_B35ad7cc86aec8fc9e5ddfb31fc7bed63.mp4
2006年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyNzlfMF8z_b_Bbc3703fc331dc994c50859c19aad28ff.mp4
2007年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzMjNfMF8z_b_B00b069c7899976459ceeaa99353dfefe.mp4
2008年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzNTNfMF8z_b_Bd7346962e61bd7b84e11a1fa6e4616f9.mp4
2009年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzOTBfMF8z_b_B29a36a85e0277f6c2a1f033ef7c10708.mp4
2010年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ0MjlfMF8z_b_B8818807a00eed329a69fb494f405bd43.mp4
2011年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/16/11/BMjAyMzAxMTYxMTA3MjFfNDAzMDAxOTlfOTM3MjcyMjA3ODhfMF8z_b_B8214200efc869dc6fcf99dad619fa4c1.mp4
2013年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ1NjNfMF8z_b_B4fea55408dca4471a68a963ae096be59.mp4
2014年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTNfNDAzMDAxOTlfOTI4OTY2ODAzNjlfMF8z_b_Bdee65c77f9e7b2120a185c919dad81d2.mp4
2015年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2MTZfMF8z_b_B4851f43f5a2bc2871a9b0ec87294a6e7.mp4
2017年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2NDhfMF8z_b_B6527b0c2ce3dda1d9b3f34edd4fdb9aa.mp4
2019年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
2020年中央广播电视总台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4
2021年中央广播电视总台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
2022年中央广播电视总台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
2023年中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/bs3/video-hls/5251197255879398624_hlshd15.m3u8
2024年中央广播电视总台春节联欢晚会【CCTV1综合频道】,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8
2024年辽宁卫视春节联欢晚会（上）,https://v10.dious.cc/20240209/J95B9fT5/index.m3u8
2024年辽宁卫视春节联欢晚会（下）,https://v10.dious.cc/20240209/HWVp60d1/index.m3u8
2024年深圳卫视春节联欢晚会,https://v10.dious.cc/20240209/DKcsA9sZ/index.m3u8
2024年安徽卫视春节联欢晚会,https://v10.dious.cc/20240208/LHLdSBLv/index.m3u8
2024吉林春晚,https://v10.dious.cc/20240208/9ahrnAPw/index.m3u8
2024年山东卫视春节联欢晚会,https://v10.dious.cc/20240208/mJvkOFpp/index.m3u8
2024年河南卫视春节联欢晚会,https://v10.dious.cc/20240208/AN4hlNqo/index.m3u8
2024年山西卫视春节联欢晚会,https://v10.dious.cc/20240208/85CjUOf8/index.m3u8
2024年北京卫视春节联欢晚会,https://v10.dious.cc/20240210/Ll7WeunD/index.m3u8
2024年湖北卫视春节联欢晚会,https://v10.dious.cc/20240210/pOo0DnPW/index.m3u8
2024云南卫视春节联欢晚会,https://v10.dious.cc/20240210/yOFfQfxj/index.m3u8
2024年海南卫视春节联欢晚会,https://v10.dious.cc/20240210/vaplHwkP/index.m3u8
2024安徽卫视农民春节联欢晚会,https://v10.dious.cc/20240210/UnLrYixW/index.m3u8
2024年中国杂技大联欢,https://v10.dious.cc/20240210/672HyyQ9/index.m3u8
启航2024 CCTV跨年晚会【CCTV综艺频道】,https://v10.dious.cc/20240101/jb33ogNp/index.m3u8
2024年珠江春节联欢晚会,https://v10.dious.cc/20240209/lNN6pUqq/index.m3u8
2024中央电视台春晚,https://v.gsuus.com/play/mbkkD3Yb/index.m3u8
2024中央电视台春晚,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8
2024中央电视台网络春晚,https://ikcdn01.ikzybf.com/20240205/QBNgom4j/2000kb/hls/index.m3u8
2024中央电视台网络春晚,https://ikcdn01.ikzybf.com/20240205/QBNgom4j/2000kb/hls/index.m3u8
2024中央电视台跨年晚会启航2024,https://v10.dious.cc/20240101/jb33ogNp/index.m3u8
2025央视春晚,https://cdn.ryplay10.com/20250129/36100_66597b7c/index.m3u8
2025央视春晚,https://play.modujx11.com/20250129/w9lu17BW/index.m3u8
2025央视网络春晚,https://v.cdnlz21.com/20250122/4691_6738b628/index.m3u8
2025央视网络春晚,https://cdn.ryplay10.com/20250122/35801_30342d7e/index.m3u8
2025央视网络春晚,https://play.modujx11.com/20250122/PuyT8Jk5/index.m3u8
2025北京春晚,https://play.modujx11.com/20250130/KEdC3rWl/index.m3u8
2025吉林春晚,https://cdn.ryplay10.com/20250126/35971_c32a136b/index.m3u8
2025吉林春晚,https://v.cdnlz21.com/20250126/4862_b5485261/index.m3u8
2025东方卫视春晚,https://cdn.ryplay10.com/20250130/36137_74d8136b/index.m3u8
2025东方卫视春晚,https://v.cdnlz21.com/20250130/5033_1ab50b18/index.m3u8
2025湖南春晚,https://cdn.ryplay10.com/20250126/35977_51b92f06/index.m3u8
2025湖南春晚,https://v.cdnlz21.com/20250126/4872_dc38bbd1/index.m3u8
2025湖南春晚,https://c1.7bbffvip.com/video/2025hunanweishixiaonianyechunwan/HD/index.m3u8
2025湖南春晚,https://v5.qrssv.com/202501/26/4XKfNheidE21/video/index.m3u8
2025湖南春晚舞台纯享,https://cdn.ryplay10.com/20250126/35977_51b92f06/index.m3u8
2025湖南春晚舞台纯享,https://v.cdnlz21.com/20250126/4872_dc38bbd1/index.m3u8
2025河南春晚,https://play.modujx11.com/20250127/9Yljzd4n/index.m3u8
2025河南春晚,https://cdn.ryplay10.com/20250126/36006_a86654d5/index.m3u8
2025河南春晚,https://svipsvip.ffzyread1.com/20250127/35406_62e44a80/index.m3u8
2025山东春晚,https://play.modujx11.com/20250128/3lqQwrom/index.m3u8
2025安徽春晚,https://play.modujx11.com/20250128/WGs0Su67/index.m3u8
2025天津相声春晚,https://cdn.ryplay10.com/20250130/36135_7b945be4/index.m3u8
2025天津相声春晚,https://v.cdnlz21.com/20250130/5031_3ed80174/index.m3u8
2025辽宁春晚上,https://cdn.ryplay10.com/20250128/36082_dba1a987/index.m3u8
2025辽宁春晚下,https://cdn.ryplay10.com/20250128/36084_e64309bc/index.m3u8
2025辽宁春晚上,https://v.cdnlz21.com/20250128/4980_b61091f5/index.m3u8
2025辽宁春晚下,https://svipsvip.ffzyread1.com/20250129/35457_6898fca8/index.m3u8
2026年中央广播电视总台春节联欢晚会,https://v.lzcdn28.com/20260217/8616_1de9f6e5/index.m3u8
2026北京卫视春晚上,https://cdn.yzzy31-play.com/20260218/14696_f74d6ef8/index.m3u8
2026北京卫视春晚中,https://cdn.yzzy29-play.com/20260218/20423_35aafd46/index.m3u8
2026北京卫视春晚上下https://cdn.yzzy31-play.com/20260218/14697_d0ec7deb/index.m3u8
2026江苏卫视春晚,https://cdn.yzzy29-play.com/20260217/20422_af9e9817/index.m3u8
2026浙江卫视春晚,https://cdn.yzzy31-play.com/20260217/14694_0806a60e/index.m3u8
2026东方卫视春晚,https://cdn.yzzy29-play.com/20260217/20421_242ad8e4/index.m3u8
2026天津卫视春晚,https://cdn.yzzy29-play.com/20260217/20420_95441200/index.m3u8
2026湖北卫视春晚,https://cdn.yzzy31-play.com/20260217/14693_25989f1d/index.m3u8
2026云南卫视春晚,https://cdn.yzzy29-play.com/20260217/20418_e65b1c3d/index.m3u8
2026福建春节联欢晚会,https://cdn.yzzy33-play.com/20260217/8158_7ae26cbe/index.m3u8
2026陕西丝路春晚,https://cdn.yzzy31-play.com/20260217/14690_46d36178/index.m3u8
2026湖南戏曲春晚,https://cdn.yzzy33-play.com/20260217/8150_c68bd905/index.m3u8
中国文学艺术界2026春节大联欢,https://cdn.yzzy29-play.com/20260217/20419_4ff3405a/index.m3u8
2026中国杂技大联欢,https://cdn.yzzy29-play.com/20260217/20416_b2645752/index.m3u8
2026bilibili大年初一联欢会上,https://cdn.yzzy33-play.com/20260218/8191_4b2944df/index.m3u8
2026bilibili大年初一联欢会下,https://cdn.yzzy33-play.com/20260218/8192_77441296/index.m3u8
2026藏历新年联欢晚会,https://cdn.yzzy33-play.com/20260218/8171_594ca7ad/index.m3u8
2026吉林卫视春节联欢晚会,https://v12.qsstvw.com/wjv12/202602/15/8hMDvW2Fvf93/video/index.m3u8
2026深圳卫视春节联欢晚会,https://v10.qsstvw.com/wjv10/202602/15/cAw0j1X1v297/video/index.m3u8
2026河南春晚,https://v6.qsstvw.com/wjv6/202602/15/tS3W3zrNNU90/video/index.m3u8
2026黄河民歌春晚,https://v12.qsstvw.com/wjv12/202602/15/2sWzFA5dUC95/video/index.m3u8
2026湖南卫视芒果TV春节联欢晚会,https://vip.ffzy-online3.com/20260216/42054_5f783681/index.m3u8
2026湖南卫视芒果TV春节联欢晚会纯享版,https://vip.ffzy-online3.com/20260216/42055_506774f8/index.m3u8
2026把乐带回家沈视春晚,https://v11.qsstvw.com/wjv11/202602/15/09KYwtcvpx92/video/index.m3u8
2026川渝春节联欢晚会,https://vip.ffzy-online3.com/20260216/42051_d87a115c/index.m3u8
2026新疆国际春节联欢晚会,https://cdn.yzzy29-play.com/20260215/20128_9abcd7ad/index.m3u8
2026蓉港新春晚会,https://vip.ffzy-online3.com/20260216/42050_89d60498/index.m3u8
2026山东卫视春晚,https://vip.ffzy-online3.com/20260216/42052_1729dfd5/index.m3u8
2026安徽卫视春晚,https://vip.ffzy-online3.com/20260216/42058_c2a79fe3/index.m3u8
2026安徽卫视春节晚会纯享版,https://vip.ffzy-online3.com/20260216/42059_6ac221ec/index.m3u8
2026新疆国际春节联欢晚会,https://vip.ffzy-online3.com/20260216/42053_e5e63e1b/index.m3u8
2026辽宁春节联欢晚会上,https://vip.ffzy-online3.com/20260216/42060_1685a130/index.m3u8
2026辽宁春节联欢晚会下,https://vip.ffzy-online3.com/20260216/42061_e6b61cb3/index.m3u8
